"segment_filename","basefile","black_flag","age","female_flag","source","duration","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"DCB_se3_ag3_m_02_2_272345_278726.wav","DCB_se3_ag3_m_02_2",1,40,0,"DCB",6.38080000000002,16,0.0625,0.875,0.4375,0.0625,0.875
"DCB_se3_ag3_m_02_2_289853_295424.wav","DCB_se3_ag3_m_02_2",1,40,0,"DCB",5.5709,26,0.692307692307692,0.807692307692308,0.769230769230769,0.461538461538462,1
"DCB_se3_ag3_m_02_2_326336_362186.wav","DCB_se3_ag3_m_02_2",1,40,0,"DCB",35.8502,118,0.338983050847458,0.279661016949153,0.211864406779661,0.186440677966102,0.567796610169492
"DCB_se3_ag3_m_02_2_390753_419998.wav","DCB_se3_ag3_m_02_2",1,40,0,"DCB",29.2446,112,0.3125,0.419642857142857,0.285714285714286,0.1875,0.589285714285714
"DCB_se3_ag3_m_02_2_421050_431978.wav","DCB_se3_ag3_m_02_2",1,40,0,"DCB",10.9287,38,0.578947368421053,0.447368421052632,0.263157894736842,0.289473684210526,0.947368421052632
"DCB_se3_ag4_f_01_1_200425_225829.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",25.4035,78,0.141025641025641,0.128205128205128,0.141025641025641,0.153846153846154,0.269230769230769
"DCB_se3_ag4_f_01_1_238799_263582.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",24.7834,67,0.0597014925373134,0.0149253731343284,0.0597014925373134,0.0597014925373134,0.134328358208955
"DCB_se3_ag4_f_01_1_296878_310230.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",13.3522,45,0.222222222222222,0.111111111111111,0.155555555555556,0.133333333333333,0.244444444444444
"DCB_se3_ag4_f_01_1_609698_628682.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",18.9838,60,0.15,0.15,0.15,0.15,0.233333333333333
"DCB_se3_ag4_f_01_1_838996_852469.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",13.4734999999999,29,0.172413793103448,0.172413793103448,0.206896551724138,0.0344827586206897,0.172413793103448
"DCB_se3_ag4_f_01_1_917475_933899.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",16.424,41,0.024390243902439,0.170731707317073,0.121951219512195,0.0731707317073171,0.170731707317073
"DCB_se3_ag4_f_01_1_950131_982230.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",32.0983,108,0.185185185185185,0.175925925925926,0.166666666666667,0.194444444444444,0.231481481481481
"DCB_se3_ag4_f_01_1_1292257_1323572.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",31.3149999999998,101,0.306930693069307,0.277227722772277,0.247524752475248,0.207920792079208,0.425742574257426
"DCB_se3_ag4_f_01_1_1856883_1871261.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",14.3780999999999,33,0.272727272727273,0.151515151515152,0.181818181818182,0.181818181818182,0.363636363636364
"DCB_se3_ag4_f_01_1_2142811_2163305.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",20.4947000000002,72,0.194444444444444,0.180555555555556,0.208333333333333,0.166666666666667,0.333333333333333
"DCB_se3_ag4_f_01_1_2303102_2331391.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",28.2887000000001,116,0.396551724137931,0.293103448275862,0.293103448275862,0.241379310344828,0.672413793103448
"DCB_se3_ag4_f_01_1_2472427_2508077.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",35.6502999999998,130,0.376923076923077,0.184615384615385,0.2,0.153846153846154,0.384615384615385
"DCB_se3_ag4_f_01_1_2509760_2539056.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",29.2959000000001,82,0.304878048780488,0.207317073170732,0.170731707317073,0.158536585365854,0.231707317073171
"DCB_se3_ag4_f_01_1_2651601_2683686.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",32.0843,115,0.48695652173913,0.321739130434783,0.339130434782609,0.243478260869565,0.565217391304348
"DCB_se3_ag4_f_01_1_3085401_3119224.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",33.8224,109,0.330275229357798,0.165137614678899,0.18348623853211,0.128440366972477,0.504587155963303
"DCB_se3_ag4_f_01_1_3236097_3268520.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",32.4236000000001,105,0.20952380952381,0.142857142857143,0.0857142857142857,0.104761904761905,0.285714285714286
"DCB_se3_ag4_f_01_1_3403812_3440848.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",37.0352000000003,112,0.142857142857143,0.160714285714286,0.142857142857143,0.0625,0.383928571428571
"DCB_se3_ag4_f_01_1_3612341_3652509.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",40.1686,107,0.299065420560748,0.177570093457944,0.102803738317757,0.214953271028037,0.411214953271028
"DCB_se3_ag4_f_01_1_3666303_3701497.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",35.1932999999999,130,0.292307692307692,0.192307692307692,0.138461538461538,0.161538461538462,0.246153846153846
"DCB_se3_ag4_f_01_1_4022901_4036743.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",13.8418000000001,30,0.233333333333333,0.166666666666667,0.233333333333333,0.133333333333333,0.433333333333333
"DCB_se3_ag4_f_01_1_4216338_4242444.wav","DCB_se3_ag4_f_01_1",1,59,1,"DCB",26.1064999999999,101,0.336633663366337,0.386138613861386,0.326732673267327,0.297029702970297,0.891089108910891
"DCB_se3_ag4_f_02_1_38137_62188.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",24.0513,47,0.25531914893617,0.297872340425532,0.170212765957447,0.127659574468085,0.361702127659574
"DCB_se3_ag4_f_02_1_195679_238710.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",43.0305,73,0.0958904109589041,0.136986301369863,0.123287671232877,0.10958904109589,0.136986301369863
"DCB_se3_ag4_f_02_1_287554_306263.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",18.7087,38,0.131578947368421,0.131578947368421,0.157894736842105,0.184210526315789,0.236842105263158
"DCB_se3_ag4_f_02_1_307312_329764.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",22.4519,55,0.145454545454545,0.181818181818182,0.163636363636364,0.218181818181818,0.236363636363636
"DCB_se3_ag4_f_02_1_545078_551036.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",5.95809999999994,10,0.3,0.1,0.3,0,0.1
"DCB_se3_ag4_f_02_1_1043988_1079568.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",35.5802999999999,92,0.141304347826087,0.16304347826087,0.108695652173913,0.108695652173913,0.173913043478261
"DCB_se3_ag4_f_02_1_1080034_1085274.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",5.24000000000001,14,0.142857142857143,0.642857142857143,0.428571428571429,0.428571428571429,0.642857142857143
"DCB_se3_ag4_f_02_1_1259680_1304711.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",45.0311999999999,67,0.104477611940299,0.119402985074627,0.164179104477612,0.134328358208955,0.149253731343284
"DCB_se3_ag4_f_02_1_1308505_1314244.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",5.73890000000006,26,0.115384615384615,0.192307692307692,0.115384615384615,0.192307692307692,0.230769230769231
"DCB_se3_ag4_f_02_1_1411918_1459670.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",47.7529000000002,110,0.181818181818182,0.163636363636364,0.145454545454545,0.1,0.254545454545455
"DCB_se3_ag4_f_02_1_1464189_1501233.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",37.0445,61,0.19672131147541,0.39344262295082,0.278688524590164,0.360655737704918,0.360655737704918
"DCB_se3_ag4_f_02_1_1506929_1523844.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",16.9147,48,0.25,0.416666666666667,0.229166666666667,0.1875,0.4375
"DCB_se3_ag4_f_02_1_1524608_1561064.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",36.4558,88,0.272727272727273,0.284090909090909,0.306818181818182,0.238636363636364,0.363636363636364
"DCB_se3_ag4_f_02_1_1562785_1568333.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",5.54770000000008,13,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0
"DCB_se3_ag4_f_02_1_1595844_1614497.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",18.6528000000001,55,0.2,0.290909090909091,0.254545454545455,0.236363636363636,0.363636363636364
"DCB_se3_ag4_f_02_1_1634925_1643326.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",8.40140000000019,19,0.0526315789473684,0.105263157894737,0.210526315789474,0.105263157894737,0.210526315789474
"DCB_se3_ag4_f_02_1_1644310_1671638.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",27.3280999999999,85,0.152941176470588,0.223529411764706,0.0705882352941176,0.105882352941176,0.188235294117647
"DCB_se3_ag4_f_02_1_1672044_1710324.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",38.2801999999999,105,0.180952380952381,0.2,0.180952380952381,0.228571428571429,0.257142857142857
"DCB_se3_ag4_f_02_1_1882501_1901760.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",19.2589,45,0.244444444444444,0.288888888888889,0.222222222222222,0.177777777777778,0.2
"DCB_se3_ag4_f_02_1_1943233_1953974.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",10.7411,25,0.2,0.2,0.08,0.24,0.32
"DCB_se3_ag4_f_02_1_2280515_2288430.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",7.91529999999966,28,0.178571428571429,0.142857142857143,0.142857142857143,0.107142857142857,0.107142857142857
"DCB_se3_ag4_f_02_1_2503405_2510043.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",6.63880000000017,17,0.470588235294118,0.588235294117647,0.117647058823529,0.176470588235294,0.647058823529412
"DCB_se3_ag4_f_02_1_2525736_2570804.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",45.0671000000002,85,0.2,0.2,0.129411764705882,0.176470588235294,0.152941176470588
"DCB_se3_ag4_f_02_1_2633214_2680518.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",47.3040000000001,88,0.0909090909090909,0.215909090909091,0.215909090909091,0.0795454545454545,0.204545454545455
"DCB_se3_ag4_f_02_1_2681339_2703353.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",22.0136000000002,44,0.113636363636364,0.181818181818182,0.113636363636364,0.113636363636364,0.136363636363636
"DCB_se3_ag4_f_02_1_2833283_2878327.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",45.0436999999997,93,0.0860215053763441,0.161290322580645,0.032258064516129,0.0860215053763441,0.236559139784946
"DCB_se3_ag4_f_02_1_2879087_2917330.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",38.2428,86,0.197674418604651,0.36046511627907,0.232558139534884,0.127906976744186,0.267441860465116
"DCB_se3_ag4_f_02_1_3000724_3020701.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",19.9770000000003,56,0.0714285714285714,0.107142857142857,0.0714285714285714,0.107142857142857,0.125
"DCB_se3_ag4_f_02_1_3183446_3228752.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",45.306,120,0.225,0.25,0.158333333333333,0.191666666666667,0.291666666666667
"DCB_se3_ag4_f_02_1_3279432_3294430.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",14.9982,28,0.392857142857143,0.428571428571429,0.571428571428571,0.464285714285714,0.464285714285714
"DCB_se3_ag4_f_02_1_3363273_3399786.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",36.5128999999997,75,0.2,0.226666666666667,0.24,0.173333333333333,0.28
"DCB_se3_ag4_f_02_1_3443894_3482975.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",39.0810000000001,49,0.163265306122449,0.36734693877551,0.142857142857143,0.204081632653061,0.306122448979592
"DCB_se3_ag4_f_02_1_3497479_3539134.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",41.6549,96,0.114583333333333,0.0833333333333333,0.0729166666666667,0.0833333333333333,0.166666666666667
"DCB_se3_ag4_f_02_1_3540262_3564542.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",24.2797999999998,84,0.0833333333333333,0.107142857142857,0.0833333333333333,0.0833333333333333,0.0833333333333333
"DCB_se3_ag4_f_02_1_3624332_3665194.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",40.8622,99,0.151515151515152,0.141414141414141,0.161616161616162,0.131313131313131,0.141414141414141
"DCB_se3_ag4_f_02_1_3753623_3780080.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",26.4574000000002,82,0.170731707317073,0.231707317073171,0.109756097560976,0.182926829268293,0.170731707317073
"DCB_se3_ag4_f_02_1_3830113_3844532.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",14.4189000000001,59,0.101694915254237,0.288135593220339,0.152542372881356,1,0.169491525423729
"DCB_se3_ag4_f_02_1_3922360_3943987.wav","DCB_se3_ag4_f_02_1",1,54,1,"DCB",21.6277,45,0.155555555555556,0.177777777777778,0.2,0.244444444444444,0.2
"DCB_se3_ag4_m_01_1_28307_71522.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",43.2152,69,0.101449275362319,0.0869565217391304,0.347826086956522,0.173913043478261,0.260869565217391
"DCB_se3_ag4_m_01_1_90549_102661.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",12.1113,36,0.138888888888889,0.194444444444444,0.277777777777778,0.194444444444444,0.194444444444444
"DCB_se3_ag4_m_01_1_114630_161524.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",46.8937,124,0.129032258064516,0.0967741935483871,0.483870967741935,0.0725806451612903,0.32258064516129
"DCB_se3_ag4_m_01_1_224287_257781.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",33.4944,109,0.422018348623853,0.220183486238532,0.174311926605505,0.128440366972477,0.376146788990826
"DCB_se3_ag4_m_01_1_276083_314757.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",38.6739,105,0.0666666666666667,0.123809523809524,0.0666666666666667,0.0476190476190476,0.257142857142857
"DCB_se3_ag4_m_01_1_336714_341946.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",5.2321,20,0.45,0.45,0.3,0.3,0.4
"DCB_se3_ag4_m_01_1_358226_393651.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",35.4249,98,0.153061224489796,0.112244897959184,0.0816326530612245,0.0714285714285714,0.173469387755102
"DCB_se3_ag4_m_01_1_498900_534956.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",36.0559,63,0.285714285714286,0.301587301587302,0.158730158730159,0.174603174603175,0.317460317460317
"DCB_se3_ag4_m_01_1_562927_589216.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",26.2882999999999,68,0.132352941176471,0.220588235294118,0.205882352941176,0.117647058823529,0.25
"DCB_se3_ag4_m_01_1_627166_645783.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",18.6176999999999,39,0.102564102564103,0.256410256410256,0.205128205128205,0.153846153846154,0.0769230769230769
"DCB_se3_ag4_m_01_1_653636_671517.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",17.8807,44,0.0909090909090909,0.181818181818182,0.204545454545455,0.204545454545455,0.204545454545455
"DCB_se3_ag4_m_01_1_714517_743317.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",28.7999,71,0.154929577464789,0.23943661971831,0.112676056338028,0.140845070422535,0.422535211267606
"DCB_se3_ag4_m_01_1_744817_783730.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",38.9131,111,0.324324324324324,0.351351351351351,0.261261261261261,0.216216216216216,0.369369369369369
"DCB_se3_ag4_m_01_1_801091_826985.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",25.8933,83,0.108433734939759,0.228915662650602,0.228915662650602,0.132530120481928,0.313253012048193
"DCB_se3_ag4_m_01_1_870663_902593.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",31.9303,69,0.202898550724638,0.246376811594203,0.260869565217391,0.202898550724638,0.260869565217391
"DCB_se3_ag4_m_01_1_1101091_1123631.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",22.5400000000002,48,0.625,0.520833333333333,0.333333333333333,0.520833333333333,0.708333333333333
"DCB_se3_ag4_m_01_1_1148305_1163197.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",14.8921,40,0.1,0.05,0.125,0.1,0.125
"DCB_se3_ag4_m_01_1_1170152_1175401.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",5.24890000000005,18,0,0,0,0.0555555555555556,0.0555555555555556
"DCB_se3_ag4_m_01_1_1197878_1223752.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",25.8742,66,0.287878787878788,0.0757575757575758,0.106060606060606,0.0757575757575758,0.196969696969697
"DCB_se3_ag4_m_01_1_1225592_1265082.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",39.49,107,0.11214953271028,0.11214953271028,0.11214953271028,0.11214953271028,0.14018691588785
"DCB_se3_ag4_m_01_1_1368276_1390417.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",22.1411000000001,61,0.0327868852459016,0.0983606557377049,0.0491803278688525,0.114754098360656,0.131147540983607
"DCB_se3_ag4_m_01_1_1492771_1536509.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",43.7385000000002,111,0.297297297297297,0.207207207207207,0.207207207207207,0.135135135135135,0.315315315315315
"DCB_se3_ag4_m_01_1_1556534_1585826.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",29.2920999999999,64,0.328125,0.328125,0.40625,0.1875,0.390625
"DCB_se3_ag4_m_01_1_1788212_1834913.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",46.7014000000002,104,0.153846153846154,0.201923076923077,0.163461538461538,0.134615384615385,0.240384615384615
"DCB_se3_ag4_m_01_1_1845801_1885868.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",40.0673999999999,70,0.142857142857143,0.142857142857143,0.285714285714286,0.157142857142857,0.271428571428571
"DCB_se3_ag4_m_01_1_1903890_1948396.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",44.5058999999999,128,0.3203125,0.21875,0.2578125,0.2265625,0.4375
"DCB_se3_ag4_m_01_1_2090567_2120436.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",29.8684000000003,87,0.149425287356322,0.114942528735632,0.0919540229885057,0.0919540229885057,0.344827586206897
"DCB_se3_ag4_m_01_1_2518648_2565101.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",46.4526000000001,126,0.0793650793650794,0.142857142857143,0.103174603174603,0.0873015873015873,0.19047619047619
"DCB_se3_ag4_m_01_1_2567562_2586984.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",19.4228000000003,43,0.465116279069767,0.13953488372093,0.0930232558139535,0.0930232558139535,0.255813953488372
"DCB_se3_ag4_m_01_1_2618089_2652588.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",34.4992999999999,102,0.127450980392157,0.147058823529412,0.137254901960784,0.117647058823529,0.186274509803922
"DCB_se3_ag4_m_01_1_2713933_2745544.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",31.6111000000001,109,0.339449541284404,0.321100917431193,0.211009174311927,0.229357798165138,0.403669724770642
"DCB_se3_ag4_m_01_1_2756924_2767664.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",10.7399,20,0.15,0.1,0.1,0.15,0.2
"DCB_se3_ag4_m_01_1_2940007_2953360.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",13.3521000000001,36,0.0833333333333333,0.0555555555555556,0.0277777777777778,0.0833333333333333,0.277777777777778
"DCB_se3_ag4_m_01_1_3073161_3093402.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",20.2411000000002,60,0.0666666666666667,0.05,0.0666666666666667,0.05,0.1
"DCB_se3_ag4_m_01_1_3108574_3149363.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",40.7896000000001,121,0.115702479338843,0.181818181818182,0.132231404958678,0.190082644628099,0.214876033057851
"DCB_se3_ag4_m_01_1_3212518_3245845.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",33.3271,114,0.421052631578947,0.350877192982456,0.175438596491228,0.271929824561404,0.350877192982456
"DCB_se3_ag4_m_01_1_3269215_3313586.wav","DCB_se3_ag4_m_01_1",1,60,0,"DCB",44.3714,92,0.195652173913043,0.152173913043478,0.184782608695652,0.260869565217391,0.25
"DCB_se3_ag4_m_02_1_5466_15491.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",10.025,20,0.2,0.1,0.15,0.1,0.2
"DCB_se3_ag4_m_02_1_86054_114159.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",28.1058,33,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0606060606060606,0.0909090909090909
"DCB_se3_ag4_m_02_1_117200_149855.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",32.6546,83,0.240963855421687,0.180722891566265,0.27710843373494,0.156626506024096,0.337349397590361
"DCB_se3_ag4_m_02_1_155820_168464.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",12.6442,41,0.146341463414634,0.219512195121951,0.170731707317073,0.24390243902439,0.219512195121951
"DCB_se3_ag4_m_02_1_262974_288574.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",25.5998,68,0.132352941176471,0.147058823529412,0.117647058823529,0.102941176470588,0.205882352941176
"DCB_se3_ag4_m_02_1_290877_326578.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",35.7006,74,0.0540540540540541,0.108108108108108,0.108108108108108,0.108108108108108,0.0810810810810811
"DCB_se3_ag4_m_02_1_330093_349820.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",19.7272,57,0.105263157894737,0.192982456140351,0.12280701754386,0.175438596491228,0.192982456140351
"DCB_se3_ag4_m_02_1_545017_591668.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",46.6508,132,0.053030303030303,0.113636363636364,0.0984848484848485,0.0757575757575758,0.143939393939394
"DCB_se3_ag4_m_02_1_634397_656054.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",21.6568,40,0.175,0.175,0.2,0.175,0.175
"DCB_se3_ag4_m_02_1_787041_829017.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",41.9754,138,0.181159420289855,0.130434782608696,0.202898550724638,0.173913043478261,0.195652173913043
"DCB_se3_ag4_m_02_1_829962_866408.wav","DCB_se3_ag4_m_02_1",1,66,0,"DCB",36.446,112,0.178571428571429,0.0892857142857143,0.107142857142857,0.107142857142857,0.214285714285714
"DCB_se3_ag4_m_02_3_131091_175838.wav","DCB_se3_ag4_m_02_3",1,66,0,"DCB",44.7463,111,0.234234234234234,0.261261261261261,0.207207207207207,0.0990990990990991,0.405405405405405
"DCB_se3_ag4_m_02_3_283347_308607.wav","DCB_se3_ag4_m_02_3",1,66,0,"DCB",25.26,59,0.220338983050847,0.11864406779661,0.11864406779661,0.11864406779661,0.288135593220339
"DCB_se3_ag4_m_02_3_323566_343792.wav","DCB_se3_ag4_m_02_3",1,66,0,"DCB",20.2268,70,0.328571428571429,0.157142857142857,0.128571428571429,0.1,0.385714285714286
"DCB_se3_ag4_m_02_4_4823_21924.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",17.101,44,0.0681818181818182,0.0909090909090909,0.113636363636364,0.136363636363636,0.136363636363636
"DCB_se3_ag4_m_02_4_133230_152695.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",19.4653,66,0.0757575757575758,0.0757575757575758,0.0606060606060606,0.0606060606060606,0.166666666666667
"DCB_se3_ag4_m_02_4_191290_206899.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",15.6087,65,0.338461538461538,0.138461538461538,0.246153846153846,0.230769230769231,0.230769230769231
"DCB_se3_ag4_m_02_4_247513_258302.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",10.7895,45,0.711111111111111,0.377777777777778,0.288888888888889,0.155555555555556,0.622222222222222
"DCB_se3_ag4_m_02_4_261750_291523.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",29.7734,91,0.406593406593407,0.395604395604396,0.274725274725275,0.263736263736264,0.417582417582418
"DCB_se3_ag4_m_02_4_330019_345169.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",15.1501,50,0.22,0.18,0.18,0.1,0.32
"DCB_se3_ag4_m_02_4_349265_357411.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",8.14580000000001,32,0.65625,0.28125,0.15625,0.25,0.5
"DCB_se3_ag4_m_02_4_367286_390331.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",23.0443,49,0.387755102040816,0.142857142857143,0.26530612244898,0.346938775510204,0.36734693877551
"DCB_se3_ag4_m_02_4_520894_528635.wav","DCB_se3_ag4_m_02_4",1,66,0,"DCB",7.7414,19,0,0,0,0,0.157894736842105
"DCB_se3_ag4_m_02_5_503_9708.wav","DCB_se3_ag4_m_02_5",1,66,0,"DCB",9.2055,43,0.255813953488372,0.186046511627907,0.162790697674419,0.13953488372093,0.232558139534884
"DCB_se3_ag4_m_02_5_184466_225482.wav","DCB_se3_ag4_m_02_5",1,66,0,"DCB",41.016,116,0.146551724137931,0.189655172413793,0.155172413793103,0.103448275862069,0.224137931034483
"DCB_se3_ag4_m_02_5_227843_243715.wav","DCB_se3_ag4_m_02_5",1,66,0,"DCB",15.8722,57,0.087719298245614,0.0526315789473684,0.0526315789473684,0.0701754385964912,0.087719298245614
"PRV_se0_ag1_f_01_1_20708_33712.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",13.0035,56,0.767857142857143,0.732142857142857,0.678571428571429,0.535714285714286,0.714285714285714
"PRV_se0_ag1_f_01_1_41823_50019.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",8.1963,30,0.7,0.566666666666667,0.6,0.566666666666667,0.8
"PRV_se0_ag1_f_01_1_146798_164336.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",17.5381,60,0.333333333333333,0.683333333333333,0.4,0.4,0.433333333333333
"PRV_se0_ag1_f_01_1_172218_182261.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",10.0424,36,0.333333333333333,0.611111111111111,0.305555555555556,0.388888888888889,0.583333333333333
"PRV_se0_ag1_f_01_1_239146_247906.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",8.75960000000001,40,0.625,0.75,0.575,0.575,0.85
"PRV_se0_ag1_f_01_1_263425_268630.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",5.2047,22,0.454545454545455,0.318181818181818,0.227272727272727,0.363636363636364,0.636363636363636
"PRV_se0_ag1_f_01_1_306547_313281.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",6.7337,30,0.833333333333333,0.766666666666667,0.8,0.733333333333333,0.833333333333333
"PRV_se0_ag1_f_01_1_316734_333500.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",16.7653,75,0.573333333333333,0.626666666666667,0.506666666666667,0.373333333333333,0.666666666666667
"PRV_se0_ag1_f_01_1_355210_366292.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",11.0817,46,0.717391304347826,0.630434782608696,0.391304347826087,0.434782608695652,0.847826086956522
"PRV_se0_ag1_f_01_1_405702_419610.wav","PRV_se0_ag1_f_01_1",1,19,1,"PRV",13.9076,59,0.440677966101695,0.644067796610169,0.542372881355932,0.457627118644068,0.711864406779661
