"segment_filename","basefile","age","gender","source","duration","race_ethnicity","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"HUM_4_48","HUM_4",88,"male","HUM",5.80699999999979,"White",11,0.181818182,0.181818182,0.272727273,0.272727273,0.090909091
"HUM_4_49","HUM_4",88,"male","HUM",6.12599999999998,"White",8,0.25,0.375,0.25,0.125,0.375
"HUM_4_50","HUM_4",88,"male","HUM",6.23000000000002,"White",9,0,0.111111111,0,0,0
"HUM_4_51","HUM_4",88,"male","HUM",37.827,"White",57,0.192982456,0.298245614,0.157894737,0.192982456,0.263157895
"HUM_4_52","HUM_4",88,"male","HUM",8.37200000000007,"White",19,0,0,0,0.052631579,0
"HUM_4_53","HUM_4",88,"male","HUM",6.40699999999992,"White",17,0.058823529,0.058823529,0.058823529,0.117647059,0.117647059
"HUM_4_54","HUM_4",88,"male","HUM",16.25,"White",27,0.148148148,0.037037037,0.111111111,0.037037037,0.111111111
"HUM_4_55","HUM_4",88,"male","HUM",14.7929999999999,"White",27,0.037037037,0.037037037,0.037037037,0,0.074074074
"HUM_4_56","HUM_4",88,"male","HUM",10.4690000000001,"White",15,0.066666667,0.066666667,0,0.066666667,0
"HUM_4_57","HUM_4",88,"male","HUM",29.0800000000002,"White",51,0.137254902,0.215686275,0.235294118,0.156862745,0.254901961
"HUM_4_58","HUM_4",88,"male","HUM",8.28999999999996,"White",23,0.217391304,0.304347826,0.217391304,0.086956522,0.130434783
"HUM_4_59","HUM_4",88,"male","HUM",5.75500000000011,"White",15,0.266666667,0.2,0.066666667,0.2,0.266666667
"HUM_4_60","HUM_4",88,"male","HUM",7.18499999999995,"White",10,0.2,0.4,0.2,0,0.2
"HUM_4_61","HUM_4",88,"male","HUM",5.58500000000004,"White",15,0,0,0,0,0
"HUM_4_62","HUM_4",88,"male","HUM",13.385,"White",22,0.227272727,0.181818182,0.136363636,0.227272727,0.227272727
"HUM_4_63","HUM_4",88,"male","HUM",8.5930000000003,"White",9,0,0.666666667,0.111111111,0.333333333,0.333333333
"HUM_4_64","HUM_4",88,"male","HUM",12.2,"White",17,0,0,0,0.176470588,0.176470588
"HUM_4_65","HUM_4",88,"male","HUM",8.5949999999998,"White",11,0.454545455,0.272727273,0.454545455,0.090909091,0
"HUM_4_66","HUM_4",88,"male","HUM",18.3919999999998,"White",37,0.189189189,0.27027027,0.216216216,0.135135135,0.216216216
"HUM_4_67","HUM_4",88,"male","HUM",30.4739999999999,"White",44,0.136363636,0.340909091,0.113636364,0.159090909,0.113636364
"HUM_4_68","HUM_4",88,"male","HUM",6.01600000000008,"White",8,0,0.125,0.125,0,0.125
"HUM_4_69","HUM_4",88,"male","HUM",15.6149999999998,"White",15,0,0.133333333,0.066666667,0,0.133333333
"HUM_4_70","HUM_4",88,"male","HUM",5.92999999999984,"White",10,0.1,0.1,0,0,0.2
"HUM_4_71","HUM_4",88,"male","HUM",31.3499999999999,"White",65,0.169230769,0.261538462,0.323076923,0.276923077,0.2
"HUM_4_72","HUM_4",88,"male","HUM",18.0499999999997,"White",21,0.238095238,0.285714286,0.19047619,0.238095238,0.238095238
"HUM_4_73","HUM_4",88,"male","HUM",10.808,"White",33,0.363636364,0.393939394,0.393939394,0.333333333,0.363636364
"HUM_4_74","HUM_4",88,"male","HUM",46.0950000000003,"White",67,0.104477612,0.104477612,0.104477612,0.104477612,0.104477612
"HUM_4_75","HUM_4",88,"male","HUM",12.3110000000002,"White",19,0.210526316,0.315789474,0.315789474,0.210526316,0.263157895
"HUM_4_76","HUM_4",88,"male","HUM",5.58899999999994,"White",17,0.117647059,0.117647059,0.058823529,0.058823529,0.117647059
"HUM_4_77","HUM_4",88,"male","HUM",30.1639999999998,"White",37,0.27027027,0.324324324,0.27027027,0.297297297,0.378378378
"HUM_4_78","HUM_4",88,"male","HUM",8.24000000000024,"White",19,0.052631579,0,0.105263158,0.052631579,0.105263158
"HUM_4_79","HUM_4",88,"male","HUM",9.26200000000017,"White",18,0.111111111,0.111111111,0,0.111111111,0.111111111
"HUM_4_80","HUM_4",88,"male","HUM",8.42000000000007,"White",13,0.384615385,0.538461538,0.384615385,0.461538462,0.538461538
"HUM_4_81","HUM_4",88,"male","HUM",44.8510000000001,"White",80,0.1375,0.1,0.15,0.125,0.1125
"HUM_4_82","HUM_4",88,"male","HUM",29.9480000000003,"White",35,0.057142857,0.114285714,0.257142857,0.142857143,0.171428571
"HUM_4_83","HUM_4",88,"male","HUM",13.3609999999994,"White",36,0.194444444,0.222222222,0.25,0.194444444,0.222222222
"HUM_4_84","HUM_4",88,"male","HUM",16.558,"White",23,0.173913043,0.304347826,0.217391304,0.173913043,0.086956522
"HUM_4_85","HUM_4",88,"male","HUM",14.9349999999999,"White",20,0.15,0.35,0.15,0.25,0.25
"HUM_4_86","HUM_4",88,"male","HUM",5.73000000000002,"White",11,0.363636364,0.363636364,0.272727273,0.272727273,0.454545455
"HUM_4_87","HUM_4",88,"male","HUM",28.4640000000004,"White",66,0.181818182,0.166666667,0.227272727,0.212121212,0.106060606
"HUM_4_88","HUM_4",88,"male","HUM",6.11700000000019,"White",14,0.642857143,0.5,0.428571429,0.357142857,0.714285714
"HUM_4_89","HUM_4",88,"male","HUM",10.895,"White",17,0,0.058823529,0,0.588235294,0.058823529
"HUM_4_90","HUM_4",88,"male","HUM",7.38599999999951,"White",18,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667
"HUM_4_91","HUM_4",88,"male","HUM",10.7879999999996,"White",19,0.052631579,0.157894737,0.105263158,0.105263158,0.052631579
"HUM_4_92","HUM_4",88,"male","HUM",12.3129999999996,"White",26,0.153846154,0.307692308,0.076923077,0.038461538,0.115384615
"HUM_4_93","HUM_4",88,"male","HUM",21.4640000000004,"White",27,0.037037037,0.074074074,0.037037037,0.037037037,0.148148148
"HUM_4_94","HUM_4",88,"male","HUM",17.9840000000004,"White",31,0.516129032,0.387096774,0.451612903,0.387096774,0.419354839
"HUM_4_95","HUM_4",88,"male","HUM",32.7329999999997,"White",52,0.346153846,0.192307692,0.25,0.192307692,0.288461538
"HUM_4_96","HUM_4",88,"male","HUM",15.9479999999999,"White",23,0.304347826,0.260869565,0.217391304,0.217391304,0.260869565
"HUM_4_97","HUM_4",88,"male","HUM",38.2330000000002,"White",64,0.375,0.203125,0.25,0.28125,0.28125
"HUM_4_98","HUM_4",88,"male","HUM",6.83500000000004,"White",12,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667
"HUM_4_99","HUM_4",88,"male","HUM",45.1690000000003,"White",74,0.108108108,0.162162162,0.108108108,0.108108108,0.202702703
"HUM_4_100","HUM_4",88,"male","HUM",22.1499999999996,"White",37,0.081081081,0.108108108,0.135135135,0.027027027,0.054054054
"HUM_4_101","HUM_4",88,"male","HUM",7.96299999999974,"White",17,0,0.058823529,0.176470588,0,0
"HUM_4_102","HUM_4",88,"male","HUM",19.6590000000001,"White",39,0.153846154,0.128205128,0.282051282,0.179487179,0.179487179
"HUM_4_103","HUM_4",88,"male","HUM",6.52799999999979,"White",14,0.214285714,0.214285714,0.214285714,0.142857143,0.642857143
"HUM_4_104","HUM_4",88,"male","HUM",7.07900000000018,"White",12,0.333333333,0.166666667,0.083333333,0.25,0.083333333
"HUM_4_105","HUM_4",88,"male","HUM",13.7930000000001,"White",26,0.269230769,0.192307692,0.038461538,0.115384615,0.307692308
"HUM_4_106","HUM_4",88,"male","HUM",13.8200000000002,"White",15,0.066666667,0.066666667,0.133333333,0.133333333,0.066666667
"HUM_4_107","HUM_4",88,"male","HUM",10.116,"White",17,0.294117647,0.235294118,0.235294118,0.470588235,0.117647059
"HUM_4_108","HUM_4",88,"male","HUM",8.30299999999988,"White",13,0,0.076923077,0,0,0
"HUM_4_109","HUM_4",88,"male","HUM",6.92499999999973,"White",12,0.416666667,0.333333333,0.583333333,0.333333333,0.5
"HUM_4_110","HUM_4",88,"male","HUM",6.00199999999995,"White",12,0.25,0.25,0.333333333,0.333333333,0.25
"HUM_4_111","HUM_4",88,"male","HUM",5.84400000000005,"White",11,0,0,0.090909091,0,0
"HUM_4_112","HUM_4",88,"male","HUM",13.7479999999996,"White",16,0.0625,0.0625,0.0625,0.0625,0.0625
"HUM_4_113","HUM_4",88,"male","HUM",8.75700000000006,"White",6,0.166666667,0.833333333,0.5,0.333333333,0.166666667
"HUM_4_114","HUM_4",88,"male","HUM",24.6420000000003,"White",25,0.08,0.24,0.28,0.16,0.2
"HUM_4_115","HUM_4",88,"male","HUM",24.8429999999999,"White",35,0.028571429,0.057142857,0.057142857,0.028571429,0.057142857
"HUM_4_116","HUM_4",88,"male","HUM",18.7930000000001,"White",36,0.138888889,0.138888889,0.166666667,0.25,0.222222222
"HUM_4_117","HUM_4",88,"male","HUM",11.0520000000001,"White",28,0.178571429,0.214285714,0.25,0.214285714,0.071428571
"HUM_4_118","HUM_4",88,"male","HUM",15.6149999999998,"White",30,0.066666667,0.066666667,0.066666667,0.1,0.133333333
"HUM_4_119","HUM_4",88,"male","HUM",9.30500000000029,"White",20,0.35,0.1,0.2,0.15,0.3
"HUM_4_120","HUM_4",88,"male","HUM",11.6979999999999,"White",20,0.05,0.1,0.15,0,0.15
"HUM_4_121","HUM_4",88,"male","HUM",15.6459999999997,"White",29,0.068965517,0.068965517,0.103448276,0.068965517,0.068965517
"HUM_4_122","HUM_4",88,"male","HUM",8.05400000000054,"White",20,0.1,0.15,0.05,0.1,0.05
"HUM_4_123","HUM_4",88,"male","HUM",21.3809999999999,"White",28,0.142857143,0.142857143,0.107142857,0.107142857,0.071428571
"HUM_4_124","HUM_4",88,"male","HUM",27.2049999999999,"White",19,0.263157895,0.263157895,0.421052632,0.315789474,0.368421053
"HUM_4_125","HUM_4",88,"male","HUM",14.6599999999999,"White",19,0.052631579,0.052631579,0.105263158,0.105263158,0.052631579
"HUM_4_126","HUM_4",88,"male","HUM",6.21000000000004,"White",13,0,0,0,0,0.076923077
"HUM_4_127","HUM_4",88,"male","HUM",8.92200000000048,"White",20,0,0.05,0.15,0,0.2
"HUM_4_128","HUM_4",88,"male","HUM",8.60100000000011,"White",16,0.0625,0.125,0.0625,0.0625,0.125
"HUM_4_129","HUM_4",88,"male","HUM",12.0259999999994,"White",18,0.333333333,0.333333333,0.166666667,0.166666667,0.444444444
"HUM_4_130","HUM_4",88,"male","HUM",9.63200000000006,"White",18,0.333333333,0.388888889,0.277777778,0.333333333,0.5
"HUM_4_131","HUM_4",88,"male","HUM",5.60699999999997,"White",13,0.153846154,0.307692308,0.153846154,0.230769231,0.230769231
"HUM_4_132","HUM_4",88,"male","HUM",6.23199999999997,"White",15,0.066666667,0.066666667,0.066666667,0.066666667,0.133333333
"HUM_4_133","HUM_4",88,"male","HUM",12.3450000000003,"White",24,0.25,0.25,0.208333333,0.208333333,0.208333333
"HUM_4_134","HUM_4",88,"male","HUM",5.36999999999989,"White",14,0.214285714,0.571428571,0.071428571,0.214285714,0.214285714
"HUM_4_135","HUM_4",88,"male","HUM",8.4399999999996,"White",13,0.461538462,0.538461538,0.461538462,0.538461538,0.230769231
"HUM_4_136","HUM_4",88,"male","HUM",11.5920000000001,"White",22,0.181818182,0.363636364,0.272727273,0.227272727,0.363636364
"HUM_4_137","HUM_4",88,"male","HUM",44.4499999999998,"White",62,0.14516129,0.306451613,0.193548387,0.258064516,0.209677419
"HUM_4_138","HUM_4",88,"male","HUM",33.6850000000004,"White",40,0.225,0.275,0.2,0.175,0.15
"HUM_4_139","HUM_4",88,"male","HUM",36.5929999999999,"White",68,0.029411765,0.117647059,0.029411765,0.073529412,0.044117647
"HUM_4_140","HUM_4",88,"male","HUM",48.4639999999999,"White",78,0.192307692,0.256410256,0.192307692,0.102564103,0.192307692
"HUM_4_141","HUM_4",88,"male","HUM",17.7650000000003,"White",25,0.08,0.24,0.12,0.08,0.12
"HUM_4_142","HUM_4",88,"male","HUM",6.47699999999986,"White",14,0.071428571,0.285714286,0,0,0.142857143
"HUM_4_143","HUM_4",88,"male","HUM",12.7449999999999,"White",11,0.181818182,0.363636364,0.454545455,0.181818182,0.181818182
"HUM_4_144","HUM_4",88,"male","HUM",23,"White",42,0.071428571,0.142857143,0.142857143,0.119047619,0.119047619
"HUM_4_145","HUM_4",88,"male","HUM",12.585,"White",28,0.214285714,0.285714286,0.142857143,0.071428571,0.214285714
"HUM_4_146","HUM_4",88,"male","HUM",10.1409999999996,"White",14,0.142857143,0.285714286,0.214285714,0.142857143,0.214285714
"HUM_4_147","HUM_4",88,"male","HUM",19.5450000000001,"White",37,0.27027027,0.297297297,0.27027027,0.27027027,0.27027027
"HUM_4_148","HUM_4",88,"male","HUM",14.1410000000005,"White",24,0.041666667,0.083333333,0,0.041666667,0.083333333
"HUM_4_149","HUM_4",88,"male","HUM",24.3950000000004,"White",31,0.129032258,0.161290323,0.225806452,0.064516129,0.225806452
"HUM_4_150","HUM_4",88,"male","HUM",10.2620000000006,"White",21,0.19047619,0.238095238,0.285714286,0.095238095,0.428571429
"HUM_4_151","HUM_4",88,"male","HUM",27.6760000000004,"White",54,0.12962963,0.166666667,0.166666667,0.12962963,0.203703704
"HUM_4_152","HUM_4",88,"male","HUM",14.7690000000002,"White",19,0.052631579,0.315789474,0.105263158,0.105263158,0.210526316
"HUM_5_1","HUM_5",70,"male","HUM",26.164,"White",67,0.149253731,0.149253731,0.164179104,0.149253731,0.208955224
"HUM_5_2","HUM_5",70,"male","HUM",8.95999999999999,"White",23,0.043478261,0.043478261,0,0.086956522,0.347826087
"HUM_5_3","HUM_5",70,"male","HUM",11.468,"White",34,0.323529412,0.352941176,0.205882353,0.205882353,0.323529412
"HUM_5_4","HUM_5",70,"male","HUM",24.352,"White",59,0.288135593,0.372881356,0.288135593,0.305084746,0.338983051
"HUM_5_5","HUM_5",70,"male","HUM",5.5,"White",15,0,0.2,0.133333333,0.133333333,0.2
"HUM_5_6","HUM_5",70,"male","HUM",9.51999999999998,"White",36,0.25,0.333333333,0.194444444,0.166666667,0.361111111
"HUM_5_7","HUM_5",70,"male","HUM",6.37400000000002,"White",15,0.266666667,0.466666667,0.4,0.2,0.4
"HUM_5_8","HUM_5",70,"male","HUM",16.814,"White",45,0.155555556,0.177777778,0.111111111,0.111111111,0.222222222
"HUM_5_9","HUM_5",70,"male","HUM",40.602,"White",118,0.330508475,0.161016949,0.118644068,0.101694915,0.305084746
"HUM_5_10","HUM_5",70,"male","HUM",18.381,"White",38,0.131578947,0.157894737,0.105263158,0.105263158,0.157894737
"HUM_5_11","HUM_5",70,"male","HUM",9.04400000000004,"White",30,0.166666667,0.166666667,0.033333333,0.033333333,0.1
"HUM_5_12","HUM_5",70,"male","HUM",18.2920000000001,"White",42,0.071428571,0.095238095,0.119047619,0.071428571,0.119047619
"HUM_5_13","HUM_5",70,"male","HUM",7.79999999999995,"White",22,0.045454545,0.045454545,0.136363636,0.045454545,0.227272727
"HUM_5_14","HUM_5",70,"male","HUM",10.402,"White",20,0.2,0.1,0.2,0.3,0.4
"HUM_5_15","HUM_5",70,"male","HUM",5.54300000000001,"White",16,0.3125,0.1875,0.3125,0.375,0.1875
"HUM_5_16","HUM_5",70,"male","HUM",26.98,"White",49,0.020408163,0.081632653,0.12244898,0.102040816,0.142857143
"HUM_5_17","HUM_5",70,"male","HUM",6.0150000000001,"White",15,0.133333333,0.266666667,0.066666667,0.066666667,0.133333333
"HUM_5_18","HUM_5",70,"male","HUM",17.114,"White",59,0.118644068,0.118644068,0.101694915,0.084745763,0.186440678
"HUM_5_19","HUM_5",70,"male","HUM",6.39399999999989,"White",13,0.307692308,0.307692308,0.307692308,0.230769231,0.307692308
"HUM_5_20","HUM_5",70,"male","HUM",22.434,"White",55,0.2,0.254545455,0.2,0.218181818,0.272727273
"HUM_5_21","HUM_5",70,"male","HUM",18.41,"White",38,0.052631579,0.078947368,0.078947368,0.026315789,0.131578947
"HUM_5_22","HUM_5",70,"male","HUM",7.553,"White",21,0.142857143,0.142857143,0.142857143,0.142857143,0.095238095
"HUM_5_23","HUM_5",70,"male","HUM",9.55700000000013,"White",25,0.08,0.16,0.2,0.08,0.08
"HUM_5_24","HUM_5",70,"male","HUM",16.7959999999998,"White",44,0.295454545,0.431818182,0.272727273,0.25,0.409090909
"HUM_5_25","HUM_5",70,"male","HUM",34.7910000000001,"White",86,0.151162791,0.151162791,0.11627907,0.151162791,0.162790698
"HUM_5_26","HUM_5",70,"male","HUM",25.376,"White",64,0.0625,0.09375,0.09375,0.0625,0.078125
"HUM_5_27","HUM_5",70,"male","HUM",18.8779999999999,"White",63,0.126984127,0.158730159,0.111111111,0.111111111,0.158730159
"HUM_5_28","HUM_5",70,"male","HUM",16.5879999999997,"White",30,0,0,0.066666667,0,0
"HUM_5_29","HUM_5",70,"male","HUM",5.08300000000008,"White",14,0.214285714,0.142857143,0.142857143,0.071428571,0.142857143
"HUM_5_30","HUM_5",70,"male","HUM",9.35699999999997,"White",29,0.068965517,0.068965517,0.137931034,0.103448276,0.137931034
"HUM_5_31","HUM_5",70,"male","HUM",8.92799999999988,"White",19,0.421052632,0.263157895,0.263157895,0.210526316,0.421052632
"HUM_5_32","HUM_5",70,"male","HUM",27.9270000000001,"White",64,0.09375,0.078125,0.109375,0.109375,0.046875
"HUM_5_33","HUM_5",70,"male","HUM",46.5350000000001,"White",117,0.136752137,0.153846154,0.136752137,0.094017094,0.239316239
"HUM_5_34","HUM_5",70,"male","HUM",31.7850000000001,"White",84,0.107142857,0.202380952,0.095238095,0.119047619,0.107142857
"HUM_5_35","HUM_5",70,"male","HUM",8.66199999999981,"White",17,0.294117647,0.470588235,0.294117647,0.352941176,0.470588235
"HUM_5_36","HUM_5",70,"male","HUM",30.269,"White",79,0.075949367,0.113924051,0.050632911,0.037974684,0.215189873
"HUM_5_37","HUM_5",70,"male","HUM",8,"White",10,0.2,0,0,0,0.4
"HUM_5_38","HUM_5",70,"male","HUM",13.7309999999998,"White",41,0.12195122,0.146341463,0.048780488,0.12195122,0.097560976
"HUM_5_39","HUM_5",70,"male","HUM",44.4929999999999,"White",93,0.150537634,0.172043011,0.150537634,0.129032258,0.225806452
"HUM_5_40","HUM_5",70,"male","HUM",5.13599999999974,"White",11,0,0.090909091,0,0.090909091,0.090909091
"HUM_5_41","HUM_5",70,"male","HUM",11.3050000000001,"White",28,0.214285714,0.285714286,0.285714286,0.071428571,0.214285714
"HUM_5_42","HUM_5",70,"male","HUM",20.2439999999999,"White",37,0.027027027,0.081081081,0.027027027,0.027027027,0.189189189
"HUM_5_43","HUM_5",70,"male","HUM",8.1099999999999,"White",26,0.115384615,0.192307692,0.115384615,0.192307692,0.230769231
"HUM_5_44","HUM_5",70,"male","HUM",10.203,"White",26,0.269230769,0.153846154,0.115384615,0.076923077,0.153846154
"HUM_5_45","HUM_5",70,"male","HUM",7.51700000000005,"White",14,0.071428571,0.285714286,0.285714286,0.285714286,0.214285714
"HUM_5_46","HUM_5",70,"male","HUM",21.9259999999997,"White",38,0.052631579,0.157894737,0.131578947,0.052631579,0.184210526
"HUM_5_47","HUM_5",70,"male","HUM",35.2770000000001,"White",110,0.090909091,0.145454545,0.109090909,0.090909091,0.181818182
"HUM_5_48","HUM_5",70,"male","HUM",5.26300000000015,"White",12,0.25,0.25,0.333333333,0.25,0.25
"HUM_5_49","HUM_5",70,"male","HUM",15.3659999999995,"White",34,0.029411765,0.029411765,0.029411765,0.029411765,0
"HUM_5_50","HUM_5",70,"male","HUM",5.77600000000029,"White",13,0.076923077,0.076923077,0,0.153846154,0
"HUM_5_51","HUM_5",70,"male","HUM",16.0160000000001,"White",37,0.054054054,0.108108108,0.054054054,0.054054054,0.162162162
"HUM_5_52","HUM_5",70,"male","HUM",7.6909999999998,"White",19,0.105263158,0.263157895,0.210526316,0.157894737,0.263157895
"HUM_5_53","HUM_5",70,"male","HUM",12.6150000000002,"White",35,0.171428571,0.171428571,0.228571429,0.057142857,0.257142857
"HUM_5_54","HUM_5",70,"male","HUM",5.02300000000014,"White",6,0.166666667,0,0,0,0
"HUM_5_55","HUM_5",70,"male","HUM",43.4500000000003,"White",101,0.316831683,0.267326733,0.217821782,0.198019802,0.297029703
"HUM_5_56","HUM_5",70,"male","HUM",15.4099999999999,"White",52,0.25,0.134615385,0.134615385,0.115384615,0.211538462
"HUM_5_57","HUM_5",70,"male","HUM",36.607,"White",85,0.152941176,0.164705882,0.129411765,0.129411765,0.211764706
"HUM_5_58","HUM_5",70,"male","HUM",7.58200000000033,"White",17,0.058823529,0,0,0.058823529,0.352941176
"HUM_5_59","HUM_5",70,"male","HUM",38.9639999999999,"White",117,0.196581197,0.136752137,0.136752137,0.11965812,0.213675214
"HUM_5_60","HUM_5",70,"male","HUM",10.9990000000003,"White",21,0.19047619,0.333333333,0.142857143,0,0.285714286
"HUM_5_61","HUM_5",70,"male","HUM",7.09400000000005,"White",16,0.3125,0.1875,0.125,0.0625,0.3125
"HUM_5_62","HUM_5",70,"male","HUM",23.703,"White",59,0.271186441,0.254237288,0.271186441,0.220338983,0.305084746
"HUM_5_63","HUM_5",70,"male","HUM",16.4240000000004,"White",38,0.157894737,0.210526316,0.105263158,0.210526316,0.210526316
"HUM_5_64","HUM_5",70,"male","HUM",39.6820000000002,"White",97,0.298969072,0.206185567,0.195876289,0.175257732,0.24742268
"HUM_5_65","HUM_5",70,"male","HUM",31.2509999999998,"White",87,0.103448276,0.114942529,0.068965517,0.08045977,0.103448276
"HUM_5_66","HUM_5",70,"male","HUM",48.1630000000005,"White",136,0.220588235,0.227941176,0.161764706,0.183823529,0.220588235
"HUM_5_67","HUM_5",70,"male","HUM",27.3270000000002,"White",69,0.115942029,0.101449275,0.144927536,0.130434783,0.130434783
"HUM_5_68","HUM_5",70,"male","HUM",15.2230000000004,"White",34,0.058823529,0.117647059,0.117647059,0.088235294,0.088235294
"HUM_5_69","HUM_5",70,"male","HUM",41.4429999999998,"White",117,0.11965812,0.162393162,0.145299145,0.136752137,0.170940171
"HUM_5_70","HUM_5",70,"male","HUM",8.11400000000049,"White",28,0.107142857,0.142857143,0.071428571,0,0.107142857
"HUM_5_71","HUM_5",70,"male","HUM",27.1880000000001,"White",39,0.128205128,0.153846154,0.153846154,0.153846154,0.179487179
"HUM_5_72","HUM_5",70,"male","HUM",10.9110000000001,"White",24,0.083333333,0.208333333,0.083333333,0.083333333,0.125
"HUM_5_73","HUM_5",70,"male","HUM",12.7109999999998,"White",42,0.119047619,0.142857143,0.119047619,0.19047619,0.214285714
"HUM_5_74","HUM_5",70,"male","HUM",12.212,"White",25,0.4,0.44,0.28,0.24,0.36
"HUM_5_75","HUM_5",70,"male","HUM",9.37400000000025,"White",20,0.95,0.75,0.8,0.7,0.95
"HUM_5_76","HUM_5",70,"male","HUM",5.37800000000061,"White",22,0.181818182,0.136363636,0.045454545,0.090909091,0.181818182
"HUM_5_77","HUM_5",70,"male","HUM",19.5930000000008,"White",51,0.117647059,0.098039216,0.039215686,0.058823529,0.058823529
